OBJECTID,FACILITYID,SUBTYPE,UNITTYPE,OWNER,LIFECYCLESTATUS,INSTALLDATE,DIAMETER_INCHES,FLAPGATE,TRASH_RACK,INVERT1,INVERT2,INVERT3,GROUNDELEVATION,ENABLED,x,y
3950,1440180STOF,2,Headwall,DPUB,ACT,7/9/2015 12:00:00 AM,,,,,,,,1,3173213.68683873,1714986.4015163
3951,494467STOF,1,Flared End Section,PRIV,ACT,6/9/2004 12:00:00 AM,,,,5317.44,,,,1,3196452.93760423,1714994.27026697
3952,699322STOF,1,Flared End Section,DPUB,ACT,6/16/2009 12:00:00 AM,,,,5131.9,,,,1,3147570.61837432,1714996.60818879
3953,494480STOF,1,Flared End Section,PRIV,ACT,6/9/2004 12:00:00 AM,,,,5320.4,,,,1,3196421.42651239,1714997.00910664
3954,745812STOF,1,Flared End Section,PRIV,ACT,9/19/2005 12:00:00 AM,,,,5263,,,,1,3178998.83274873,1714998.1180283
3955,745811STOF,1,Flared End Section,PRIV,ACT,9/19/2005 12:00:00 AM,,,,5263,,,,1,3178934.4437699,1714998.25155821
3956,1420694STOF,1,Flaired End Section,PRIV,ACT,3/28/2014 12:00:00 AM,,,,5253.3,,,,1,3176628.01793656,1715007.64819297
3957,489STOF,2,Headwall,DPUB,ACT,,,,,5264.62,,,,1,3178228.92582397,1715013.68886329
3958,699277STOF,2,Headwall,DPUB,ACT,6/16/2009 12:00:00 AM,,,,5139.11,,,,1,3147174.65394315,1715015.10159013
3959,896123STOF,3,Other,DPUB,ACT,,,,,,,,,1,3148322.92986181,1715016.3660233
3960,699280STOF,1,Flared End Section,DPUB,ACT,6/16/2009 12:00:00 AM,,,,5138.12,,,,1,3147216.34250806,1715042.55855621
3961,477STOF,2,Headwall,PRIV,ACT,8/21/1996 12:00:00 AM,,,,,,,,1,3148860.6102169,1715052.77113421
3962,414182STOF,2,Headwall,DPUB,ACT,4/3/2003 12:00:00 AM,,,,5317.1,,,,1,3195405.19298056,1715053.0982333
3963,1441191STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3148935.86105065,1715055.8501963
3964,1441193STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3149161.01119089,1715059.97387572
3965,1441192STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3149106.68944915,1715060.48207679
3966,1420666STOF,1,Flaired End Section,PRIV,ACT,3/28/2014 12:00:00 AM,,,,,,,,1,3176202.67069015,1715063.5509683
3967,894783STOF,1,Flared End Section,DPUB,ACT,5/3/2016 12:00:00 AM,4,,,5236.84,,,,1,3173557.13398647,1715076.9131463
3968,1420633STOF,3,Other,PRIV,ACT,3/28/2014 12:00:00 AM,,,,,,,,1,3176188.43449815,1715077.43972005
3969,699279STOF,1,Flared End Section,DPUB,ACT,6/16/2009 12:00:00 AM,,,,5140.64,,,,1,3147194.98657964,1715080.6769183
3970,699321STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3147553.79098015,1715081.1099883
3971,1420630STOF,3,Other,PRIV,ACT,3/28/2014 12:00:00 AM,,,,,,,,1,3176422.46224532,1715086.8147013
3972,494479STOF,1,Flared End Section,PRIV,ACT,6/9/2004 12:00:00 AM,,,,5320.64,,,,1,3196424.23293723,1715095.54401454
3973,494465STOF,1,Flared End Section,PRIV,ACT,6/9/2004 12:00:00 AM,,,,5318.25,,,,1,3196453.20400789,1715096.59092847
3974,841415STOF,2,Headwall,DPUB,ACT,7/9/2015 12:00:00 AM,,,,5234.56,,,,1,3173650.86050506,1715097.76054555
3975,1400712STOF,1,Flaired End Section,NDPUB,ACT,12/16/2016 12:00:00 AM,30,,,5345.6,,,,1,3205900.37507415,1715103.9800213
3976,1420636STOF,3,Other,PRIV,ACT,3/28/2014 12:00:00 AM,,,,,,,,1,3176102.32344989,1715136.12037696
3977,1400695STOF,1,Flaired End Section,NDPUB,ACT,12/16/2016 12:00:00 AM,18,,,5347.8,,,,1,3206035.48438399,1715158.91790354
3978,1420579STOF,1,Flaired End Section,PRIV,ACT,3/28/2014 12:00:00 AM,,,,,,,,1,3176762.74010806,1715166.32864988
3979,1420639STOF,3,Other,PRIV,ACT,3/28/2014 12:00:00 AM,,,,,,,,1,3176059.61520198,1715178.13440055
3980,494478STOF,1,Flared End Section,PRIV,ACT,6/9/2004 12:00:00 AM,,,,5320.63,,,,1,3196407.43703906,1715179.55139247
3981,1479080STOF,2,Headwall,DPUB,ACT,12/26/2019 12:00:00 AM,,,,5339.04,,,,1,3204833.3604759,1715183.18688388
3982,649760STOF,2,Headwall,PRIV,ACT,3/10/2008 12:00:00 AM,54,,,5338.65,,,,1,3204827.12426789,1715184.6137183
3983,494463STOF,1,Flared End Section,PRIV,ACT,6/9/2004 12:00:00 AM,,,,5317.9,,,,1,3196433.65581864,1715187.57991971
3984,1420597STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3177231.43438065,1715202.07103246
3985,1420591STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3176874.19854656,1715203.48146272
3986,1420594STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3177183.22614373,1715203.82857488
3987,1442460STOF,2,Headwall,PRIV,ACT,3/10/2008 12:00:00 AM,,,,,,,,1,3204844.48381323,1715209.44536155
3988,1676437STOF,3,Other,DPUB,ACT,,,,,,,,,1,3203404.17895105,1715209.44864239
3989,436STOF,2,Headwall,DPUB,ACT,3/1/1981 12:00:00 AM,,,,5222.33,,,,1,3168123.28035289,1715213.79443422
3990,1422201STOF,3,Other,DPUB,ACT,,,,,5252.56,,,,1,3178036.61748156,1715235.26519179
3991,1467589STOF,3,Other,DPUB,ACT,,,,,,,,,1,3202529.4792569,1715239.18742804
3992,855819STOF,1,Flared End Section,PRIV,ACT,,,,,5247.79,,,,1,3175678.16583365,1715299.32444689
3993,1467486STOF,3,Other,PRIV,ACT,11/22/2017 12:00:00 AM,,,,5334.4,,,,1,3202254.70815289,1715301.43795972
3994,855784STOF,1,Flared End Section,PRIV,ACT,,,,,5247.69,,,,1,3175689.88857923,1715301.64793305
3995,844845STOF,1,Flared End Section,DPUB,ACT,1/5/2015 12:00:00 AM,,,,5214.03,,,,1,3169552.99370082,1715317.89166696
3996,893769STOF,1,Flared End Section,PRIV,ACT,8/13/2015 12:00:00 AM,24,,,5271.5,,,,1,3182416.62643807,1715321.38312981
3997,416STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3178230.9333659,1715330.74531581
3998,407758STOF,3,Other,PRIV,ACT,10/1/1980 12:00:00 AM,,,,5270.1,5269.9,,,1,3183209.75641347,1715360.4814768
3999,617152STOF,2,Headwall,DPUB,ACT,8/1/1922 12:00:00 AM,,,,5156.81,,,,1,3159686.44617672,1715403.60934331
4000,617019STOF,2,Headwall,DPUB,ACT,3/3/2005 12:00:00 AM,,,,5156.88,,,,1,3159673.57382715,1715409.05027729
4001,1683032STOF,1,Flaired End Section,PRIV,ACT,6/8/2025 12:00:00 AM,30,,,5333.76,,,,1,3201711.00189123,1715415.96824247
4002,468860STOF,1,Flared End Section,DPUB,ACT,6/11/2003 12:00:00 AM,,,,5419.24,,,,1,3213269.09229206,1715433.55449338
4003,1479042STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3205394.14839631,1715441.28446479
4004,890391STOF,1,Flared End Section,PRIV,ACT,10/27/2015 12:00:00 AM,,,,,,,,1,3173932.31958781,1715451.16633479
4005,407746STOF,3,Other,PRIV,ACT,12/30/1899 12:00:00 AM,,,,5259.68,,,,1,3179770.68750423,1715451.73818405
4006,47645STOF,1,Flared End Section,DPUB,ACT,,,,,5314.75,,,,1,3195429.20900865,1715451.83103164
4007,361STOF,1,Flared End Section,PRIV,ACT,,,,,5264.88,,,,1,3179863.73456223,1715463.00981505
4008,650200STOF,1,Flaired End Section,PRIV,ACT,3/10/2008 12:00:00 AM,24,,,5337.03,,,,1,3204998.10358472,1715466.82476805
4009,1479043STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3205384.47584347,1715471.88610964
4010,414000STOF,1,Flared End Section,DPUB,ACT,10/10/2002 12:00:00 AM,,,,5423.07,,,,1,3213387.96574198,1715511.99396905
4011,651373STOF,2,Headwall,PRIV,ACT,4/28/2009 12:00:00 AM,,,,5267.1,,,,1,3181359.96155664,1715541.58249255
4012,407745STOF,3,Other,PRIV,ACT,12/30/1899 12:00:00 AM,,,,5269.1,5268.8,,,1,3182715.93259798,1715544.8137853
4013,745857STOF,1,Flared End Section,DPUB,ACT,3/1/2006 12:00:00 AM,42,,,5209.51,,,,1,3167758.7791134,1715548.67434189
4014,716224STOF,1,Flared End Section,DPUB,ACT,6/8/2010 12:00:00 AM,,,,5339.02,,,,1,3205183.15570806,1715597.67063497
4015,469251STOF,1,Flared End Section,DPUB,ACT,6/11/2003 12:00:00 AM,,,,5423.91,,,,1,3213366.63376364,1715601.51774013
4016,1676434STOF,3,Other,DPUB,ACT,,,,,,,,,1,3202665.84971906,1715629.41105705
4017,1400584STOF,1,Flared End Section,MWRD,ACT,12/16/2016 12:00:00 AM,18,,,5343.3,,,,1,3205421.06238447,1715667.83256814
4018,716236STOF,1,Flared End Section,DPUB,ACT,6/8/2010 12:00:00 AM,,,,5342.73,,,,1,3205380.56574631,1715709.79705113
4019,716235STOF,1,Flared End Section,DPUB,ACT,6/8/2010 12:00:00 AM,,,,5342.76,,,,1,3205374.77343506,1715724.16808538
4020,890350STOF,1,Flared End Section,PRIV,ACT,10/27/2015 12:00:00 AM,,,,5240.54,,,,1,3174650.72956832,1715755.02924412
4021,1400783STOF,1,Flared End Section,MWRD,ACT,12/16/2016 12:00:00 AM,36,,,5343.1,,,,1,3205391.70745631,1715763.86485638
4022,1676429STOF,1,Flaired End Section,DPUB,ACT,,,,,,,,,1,3202966.36880307,1715772.42258205
4023,890348STOF,1,Flared End Section,PRIV,ACT,10/27/2015 12:00:00 AM,,,,5240.17,,,,1,3174666.80958864,1715791.97962955
4024,890341STOF,1,Flared End Section,PRIV,ACT,10/27/2015 12:00:00 AM,,,,5240.27,,,,1,3174690.19897756,1715794.59150097
4025,651292STOF,2,Headwall,PRIV,ACT,4/28/2009 12:00:00 AM,,,,5270,,,,1,3181352.34608631,1715803.88544562
4026,418803STOF,2,Headwall,PRIV,ACT,9/6/2002 12:00:00 AM,,,,,,,,1,3195403.72710423,1715809.65708764
4027,285STOF,2,Headwall,DPUB,ACT,9/1/2001 12:00:00 AM,,,,5215.49,,,,1,3168108.30334873,1715815.13378271
4028,846087STOF,1,Flared End Section,DPUB,ACT,9/1/2014 12:00:00 AM,,,,5218.7,,,,1,3170056.14558165,1715829.38178572
4029,279STOF,3,Other,DPUB,ACT,,,,,5248.92,5244.6,,,1,3125572.48192447,1715847.26987329
4030,1685294STOF,2,Headwall,PRIV,ACT,1/5/2023 12:00:00 AM,,,,,,,,1,3204632.12597023,1715888.33114289
4031,47640STOF,1,Flared End Section,DPUB,ACT,,,,,5312.55,,,,1,3195220.06474189,1715890.45909138
4032,1685259STOF,2,Headwall,PRIV,ACT,12/22/2023 12:00:00 AM,24,,,5340.99,,,,1,3204811.68007307,1715894.37181322
4033,846081STOF,1,Flared End Section,DPUB,ACT,9/1/2014 12:00:00 AM,,,,5215.92,,,,1,3169429.85319906,1715900.74745663
4034,407744STOF,3,Other,PRIV,ACT,12/30/1899 12:00:00 AM,,,,5270.3,5270.3,,,1,3182711.53398474,1715934.9488318
4035,1685287STOF,2,Headwall,PRIV,ACT,1/5/2023 12:00:00 AM,,,,,,,,1,3204662.84703739,1715944.85629229
4036,622091STOF,2,Headwall,PRIV,ACT,4/3/2008 12:00:00 AM,,,,,,,,1,3178684.20739374,1715995.93788305
4037,47457STOF,1,Flared End Section,DPUB,ACT,,,,,5311.94,,,,1,3194922.16409098,1716041.03949888
4038,1444627STOF,1,Flared End Section,PRIV,ACT,10/27/2015 12:00:00 AM,,,,5235.48,,,,1,3174755.36026455,1716053.82425022
4039,726588STOF,1,Flared End Section,DPUB,ACT,5/20/2011 12:00:00 AM,,,,5217.54,,,,1,3169308.33966257,1716058.31078979
4040,745942STOF,1,Flared End Section,OTHR,ACT,3/1/2006 12:00:00 AM,18,,,5215.3,,,,1,3167774.3834129,1716062.52764489
4041,846441STOF,1,Flared End Section,DPUB,ACT,4/1/2015 12:00:00 AM,,,,5215.94,,,,1,3169459.17203806,1716062.80979654
4042,1685263STOF,2,Headwall,PRIV,ACT,12/22/2023 12:00:00 AM,24,,,5339.66,,,,1,3204650.45336139,1716065.88032846
4043,214STOF,2,Headwall,DPUB,ABND,7/1/1963 12:00:00 AM,,,,5209.2,,,,0,3167935.08650357,1716093.6217428
4044,844985STOF,2,Headwall,DPUB,ACT,9/1/2014 12:00:00 AM,,,,5215.89,,,,1,3170166.97672482,1716104.38451655
4045,846241STOF,1,Flared End Section,DPUB,ACT,9/1/2014 12:00:00 AM,,,,5221.44,,,,1,3170807.90260831,1716108.18404964
4046,846322STOF,1,Flared End Section,DPUB,ACT,4/1/2015 12:00:00 AM,,,,5222.14,,,,1,3171011.99307939,1716112.63515621
4047,846247STOF,1,Flared End Section,DPUB,ACT,9/1/2014 12:00:00 AM,,,,5220.71,,,,1,3170883.70298165,1716114.31953605
4048,1446121STOF,2,Headwall,DPUB,ACT,9/1/2014 12:00:00 AM,,,,5219.35,,,,1,3170288.04406798,1716117.21191871
4049,845615STOF,1,Flared End Section,DPUB,ACT,9/1/2014 12:00:00 AM,,,,5221.55,,,,1,3171716.69475397,1716121.59740864
4050,745974STOF,1,Flared End Section,DPUB,ACT,3/1/2006 12:00:00 AM,,,,5210.03,,,,1,3167991.36821514,1716122.4602678
4051,889860STOF,2,Headwall,DPUB,ACT,7/9/2015 12:00:00 AM,,,,5223.15,,,,1,3172909.27340557,1716127.00028497
4052,845532STOF,2,Headwall,DPUB,ACT,3/2/2015 12:00:00 AM,,,,5220.04,5220.02,,,1,3171545.30926998,1716142.01108171
4053,1444624STOF,2,Headwall,DPUB,ACT,3/2/2015 12:00:00 AM,,,,5220.3,5220.22,,,1,3171608.90789606,1716142.80766805
4054,889900STOF,1,Flared End Section,DPUB,ACT,4/1/2015 12:00:00 AM,,,,5216.93,,,,1,3169283.96339898,1716161.06878638
4055,855827STOF,1,Flared End Section,PRIV,ACT,,,,,5247.56,,,,1,3175684.35053256,1716162.82895346
4056,47468STOF,1,Flared End Section,DPUB,ACT,,,,,5310.15,,,,1,3194681.68196039,1716184.31742755
4057,1471760STOF,3,Other,PRIV,ACT,7/30/2014 12:00:00 AM,,,,5252.75,,,5252.75,1,3176659.76098332,1716213.27865572
4058,480443STOF,2,Headwall,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5308.36,,,,1,3194707.97849573,1716267.76476721
4059,47636STOF,1,Flared End Section,DPUB,ACT,,,,,5308.43,,,,1,3194512.72855814,1716292.20467897
4060,1444002STOF,2,Headwall,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5309.57,,,,1,3194878.6087319,1716302.5386478
4061,1444008STOF,2,Headwall,PRIV,ACT,3/2/2001 12:00:00 AM,,,,5308.4,,,,1,3194498.03567414,1716306.04749905
4062,1444004STOF,2,Headwall,DPUB,ACT,,,,,5308,,,,1,3194499.25942498,1716325.85060905
4063,417487STOF,1,Flared End Section,DPUB,ACT,5/5/2004 12:00:00 AM,,,,5319.68,,,,1,3197282.78633823,1716327.02514738
4064,480447STOF,1,Flared End Section,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5312.29,,,,1,3195785.78506714,1716330.54909046
4065,480508STOF,2,Headwall,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5316.98,,,,1,3196653.97591606,1716336.82663697
4066,480509STOF,2,Headwall,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5317.22,,,,1,3196743.01707657,1716338.68916605
4067,1497218STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,24,,,5329.33,,,,1,3200011.88947581,1716340.92800671
4068,1443981STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3198007.7993239,1716341.20622139
4069,1443987STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3197890.72344255,1716341.60910772
4070,480456STOF,1,Flared End Section,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5315.91,5315.88,,,1,3195833.72854081,1716342.16717747
4071,480475STOF,1,Flared End Section,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5317.35,,,,1,3196767.81033406,1716346.58941272
4072,1443980STOF,1,Flared End Section,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5322.4,5322.56,,,1,3198007.90693523,1716350.11762089
4073,480492STOF,1,Flared End Section,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5321.98,5321.99,,,1,3197890.59516197,1716350.47621596
4074,1497255STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,18,0,0,5324.17,,,,1,3201079.00643606,1716353.32135463
4075,1497253STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,18,0,0,5324.39,,,,1,3201118.73339073,1716354.69635189
4076,1497227STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,24,,,5326.72,,,,1,3200421.00184657,1716357.58446947
4077,480494STOF,1,Flared End Section,DPUB,ACT,4/14/2004 12:00:00 AM,,,,5323.15,,,,1,3198018.59720255,1716360.1625483
4078,1497235STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,24,,,5326.72,,,,1,3200643.2172814,1716361.37022305
4079,1497251STOF,2,Headwall,DPUB,ACT,6/2/2021 12:00:00 AM,30,,,5324.11,5324.06,,,1,3201054.87853156,1716361.74587846
4080,695681STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3151796.43538198,1716367.54803221
4081,153STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3186713.54566573,1716395.4754698
4082,627934STOF,1,Flared End Section,DPUB,ACT,6/1/2000 12:00:00 AM,30,,,5328.29,,,5330.79,1,3203471.68373731,1716426.45014538
4083,469237STOF,1,Flared End Section,DPUB,ACT,6/11/2003 12:00:00 AM,,,,5428.35,,,,1,3213565.43979648,1716443.25555797
4084,131STOF,2,Headwall,DPUB,ACT,,,,,5249.2,,,,1,3179442.31348906,1716448.92516606
4085,1466763STOF,1,Flaired End Section,DPUB,ACT,6/20/2018 12:00:00 AM,18,,,5236.88,,,,1,3174833.70590839,1716454.43663797
4086,1443949STOF,1,Flared End Section,NDPUB,ACT,,,,,,,,,1,3188820.47977206,1716482.47792047
4087,1443950STOF,1,Flared End Section,NDPUB,ACT,,,,,,,,,1,3188775.68622647,1716482.52549255
4088,1444006STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3194148.74503414,1716504.58253504
4089,1497208STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,15,0,0,5332.1,,,,1,3199656.35770656,1716511.04085547
4090,415371STOF,2,Headwall,DPUB,ACT,4/4/2003 12:00:00 AM,,,,5306.11,,,,1,3194165.70825481,1716520.01819971
4091,419285STOF,1,Flared End Section,DPUB,ACT,4/3/2003 12:00:00 AM,,,,5294.36,,,,1,3191878.24957514,1716537.17466147
4092,1497209STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,15,0,0,5331.69,,,,1,3199656.54208939,1716544.04046138
4093,1443943STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3191880.15803589,1716546.19760931
4094,627896STOF,2,Headwall,DPUB,ACT,6/2/2021 12:00:00 AM,30,,,5322.84,5322.85,,,1,3201055.28863573,1716546.35377696
4095,627862STOF,1,Flaired End Section,DPUB,ACT,6/1/2000 12:00:00 AM,,,,5325.9,,,,1,3202957.85110356,1716555.55159321
4096,1497266STOF,1,Flaired End Section,DPUB,ACT,6/1/2000 12:00:00 AM,36,,,5315.27,,,,1,3201065.10390481,1716559.33701871
4097,1497181STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,48,,,5319.44,,,,1,3200774.67010248,1716565.52302997
4098,1497180STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,36,,,5318.78,,,,1,3200964.02635106,1716573.3806258
4099,1497306STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,18,0,0,5328.13,,,,1,3200116.1336899,1716601.99047671
4100,1497308STOF,1,Flaired End Section,DPUB,ACT,,,0,0,5324.99,,,,1,3200043.23619789,1716604.16665347
4101,1600993STOF,1,Flaired End Section,PRIV,ACT,10/27/2021 12:00:00 AM,15,,,5341.19,,,,1,3204792.75064898,1716613.99373356
4102,1443942STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3191940.15857206,1716614.28343113
4103,1600850STOF,1,Flaired End Section,PRIV,ACT,10/27/2021 12:00:00 AM,42,,,5341.65,,,,1,3204900.43022364,1716615.24241872
4104,1443941STOF,1,Flared End Section,DPUB,ACT,4/3/2003 12:00:00 AM,,,,5295.78,,,,1,3191950.23368314,1716616.76308496
4105,1600970STOF,1,Flaired End Section,PRIV,ACT,10/27/2021 12:00:00 AM,30,,,5342.65,,,,1,3205000.0353394,1716617.56328021
4106,1666607STOF,1,Flaired End Section,PRIV,ACT,10/12/2023 12:00:00 AM,18,,1,5344.73,,,,1,3204923.02860364,1716634.3194803
4107,1631262STOF,1,Flaired End Section,PRIV,ACT,11/3/2023 12:00:00 AM,18,,,5374.95,,,,1,3207097.01933439,1716639.35785605
4108,1497302STOF,3,Other,DPUB,ACT,,,,,,,,,1,3200723.42020498,1716685.57036205
4109,1497196STOF,1,Flaired End Section,DPUB,ACT,6/2/2021 12:00:00 AM,18,0,0,5217.91,,,,1,3200920.55202857,1716748.4905118
4110,1441253STOF,2,Headwall,DPUB,ACT,,,,,5256.47,,,,1,3178091.27780531,1716904.2008303
4111,1620469STOF,1,Flaired End Section,DOTH,ACT,8/13/2020 12:00:00 AM,12,,,5256.18,,,,1,3177287.01366581,1716931.04395247
4112,129STOF,2,Headwall,DPUB,ACT,,,,,5256.01,,,,1,3178169.96399964,1716942.29064913
4113,1620467STOF,1,Flaired End Section,DOTH,ACT,8/13/2020 12:00:00 AM,12,,,5256.02,,,,1,3177244.0455759,1716946.7519263
4114,1467458STOF,2,Headwall,DPUB,ACT,6/20/2018 12:00:00 AM,,,,5229.75,,,,1,3175326.86765173,1717072.96460038
4115,1467460STOF,2,Headwall,DPUB,ACT,6/20/2018 12:00:00 AM,,,,5229.42,,,,1,3175380.15330631,1717193.73141922
4116,1672668STOF,1,Flaired End Section,PRIV,ACT,3/15/2024 12:00:00 AM,18,,1,5351.13,,,,1,3204802.71453981,1717537.87279131
4117,1497200STOF,1,Flaired End Section,DPUB,ACT,,,,,,,,,1,3201245.03103839,1717562.0321918
4118,1497202STOF,1,Flaired End Section,DPUB,ACT,,,,,,,,,1,3201273.15598215,1717593.62956955
4119,1444381STOF,1,Flared End Section,PRIV,ACT,,,,,,,,,1,3205121.77656573,1718332.03688538
4120,635971STOF,2,Headwall,PRIV,ACT,3/4/2004 12:00:00 AM,,,,5347.08,,,,1,3205066.78651823,1718332.89843221
4121,635977STOF,1,Flared End Section,PRIV,ACT,3/4/2004 12:00:00 AM,,,,5345.8,,,,1,3205101.08894306,1718367.59062006
4122,636023STOF,2,Headwall,PRIV,ACT,3/4/2004 12:00:00 AM,,,,5346.26,,,,1,3205061.63692223,1718389.94851497
4123,1481093STOF,1,Flaired End Section,DPUB,ACT,8/2/2019 12:00:00 AM,18,,,5350.92,,,,1,3205380.68123165,1718398.11778997
4124,1466628STOF,2,Headwall,DPUB,ACT,6/20/2018 12:00:00 AM,,,,5218.32,,,,1,3175559.70412831,1718466.4555798
4125,1481094STOF,1,Flaired End Section,DPUB,ACT,8/2/2019 12:00:00 AM,18,,,5350.02,,,,1,3205383.18122664,1718476.45129472
4126,635941STOF,1,Flared End Section,DPUB,ACT,3/4/2004 12:00:00 AM,,,,5344.84,5384.86,,,1,3205267.70737623,1718494.49390955
4127,1610565STOF,1,Flaired End Section,PRIV,ACT,6/29/2018 12:00:00 AM,12,0,0,5347.57,,,,1,3204629.97833672,1718496.31641246
4128,1481084STOF,1,Flaired End Section,PRIV,ACT,8/2/2019 12:00:00 AM,18,,,5372.08,,,,1,3206541.57818806,1718500.86692829
4129,1481083STOF,1,Flaired End Section,PRIV,ACT,8/2/2019 12:00:00 AM,18,,,5373.51,,,,1,3206587.27265048,1718517.60278721
4130,1466629STOF,2,Headwall,DPUB,ACT,6/20/2018 12:00:00 AM,,,,5217.9,,,,1,3175557.88457814,1718545.79170722
4131,1602760STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3178081.38117155,1718693.49187113
4132,1602761STOF,1,Flaired End Section,DPUB,ACT,,,,,,,,,1,3178140.93453014,1718695.91411038
4133,1610557STOF,1,Flaired End Section,PRIV,ACT,6/29/2018 12:00:00 AM,12,0,0,5343.38,,,5343.38,1,3204588.68051906,1718973.38894913
4134,1610543STOF,1,Flaired End Section,PRIV,ACT,6/29/2018 12:00:00 AM,12,0,0,5343.94,,,5343.94,1,3204785.42520431,1718994.02703121
4135,419208STOF,3,Other,DPUB,ACT,10/1/2003 12:00:00 AM,,,,5343.34,,,,1,3205436.68538474,1719035.28777547
4136,1610535STOF,1,Flaired End Section,PRIV,ACT,6/29/2018 12:00:00 AM,12,0,0,5343.4,,,5343.4,1,3204792.95373257,1719047.04825063
4137,1480980STOF,1,Flaired End Section,DPUB,ACT,8/2/2019 12:00:00 AM,42,,,5348.82,,,,1,3205713.95582756,1719047.94391814
4138,635940STOF,1,Flared End Section,DPUB,ACT,3/4/2004 12:00:00 AM,,,,5342.6,5342.6,,,1,3205264.33271106,1719072.0311403
4139,1466234STOF,2,Headwall,DPUB,ACT,6/20/2018 12:00:00 AM,,,,5209.84,,,,1,3175243.33304189,1719516.20840155
4140,1466235STOF,2,Headwall,DPUB,ACT,6/20/2018 12:00:00 AM,,,,5209.48,,,,1,3175200.88496406,1719579.48977105
4141,1628358STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3207204.90330498,1719691.02826189
4142,1628352STOF,2,Headwall,DPUB,ACT,,96,,,5355.42,,,,1,3207099.32379173,1719720.72997414
4143,1637677STOF,2,Headwall,DPUB,ACT,6/29/2022 12:00:00 AM,18,,,5357.62,,,,1,3207088.39894481,1719755.25943263
4144,1610448STOF,1,Flaired End Section,DPUB,ACT,9/13/2021 12:00:00 AM,60,,,5203.27,,,,1,3175052.17561582,1719839.83734746
4145,1637753STOF,2,Headwall,DPUB,ACT,6/29/2022 12:00:00 AM,168,,,5347.8,,,,1,3206376.14643231,1719870.74542212
4146,1479349STOF,2,Headwall,DPUB,ACT,2/11/2020 12:00:00 AM,36,,,5342.71,,,,1,3205436.76412472,1719871.76444897
4147,1637534STOF,2,Headwall,PRIV,ACT,6/29/2022 12:00:00 AM,60,,,5342.68,,,,1,3205468.97698681,1719873.0275698
4148,1637754STOF,2,Headwall,DPUB,ACT,6/29/2022 12:00:00 AM,168,,,5347.27,,,,1,3206286.39333098,1719877.40715422
4149,1628354STOF,2,Headwall,DPUB,ACT,6/29/2022 12:00:00 AM,168,,,5348.64,,,,1,3206375.89840131,1719881.88483554
4150,1628355STOF,2,Headwall,DPUB,ACT,6/29/2022 12:00:00 AM,168,,,5348.19,,,,1,3206286.14529997,1719888.54656763
4151,1464826STOF,1,Flaired End Section,DPUB,ACT,6/20/2018 12:00:00 AM,42,,,5205.5,,,,1,3174633.60722722,1719967.76294464
4152,1479287STOF,2,Headwall,PRIV,ACT,2/11/2020 12:00:00 AM,,,,5339.36,,,,1,3205275.42192774,1720098.60717113
4153,1479333STOF,2,Headwall,DPUB,ACT,2/11/2020 12:00:00 AM,,,,5340.42,,,,1,3205275.57579881,1720109.35747771
